codigo,descricao,unidade,classe,grupo,custo_total,custo_mao_obra,custo_material,custo_equipamento,referencia
89723,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,20.03,5.74,14.29,0.00,202412
89724,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,10.06,4.96,5.10,0.00,202412
89725,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,19.36,5.74,13.62,0.00,202412
89726,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,10.29,4.96,5.33,0.00,202412
89727,"CURVA 90 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.43,5.74,18.69,0.00,202412
89728,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,12.98,4.95,8.03,0.00,202412
89729,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,29.76,6.75,23.01,0.00,202412
89730,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.87,4.95,9.92,0.00,202412
89731,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.47,5.38,9.09,0.00,202412
89732,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,15.20,5.38,9.82,0.00,202412
89733,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,22.91,5.38,17.53,0.00,202412
89734,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,28.10,6.75,21.35,0.00,202412
89735,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,25.10,5.38,19.72,0.00,202412
89736,"LUVA, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,9.09,3.24,5.85,0.00,202412
89737,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,21.90,6.44,15.46,0.00,202412
89738,"LUVA DE CORRER, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,16.89,3.23,13.66,0.00,202412
89739,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,22.87,6.44,16.43,0.00,202412
89740,"LUVA DE TRANSIÇÃO, CPVC, SOLDÁVEL, DN 22MM X 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,9.23,3.38,5.85,0.00,202412
89741,"UNIÃO, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,23.30,3.23,20.07,0.00,202412
89742,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,38.94,6.43,32.51,0.00,202412
89743,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,59.49,6.43,53.06,0.00,202412
89744,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,26.63,7.52,19.11,0.00,202412
89746,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,27.47,7.52,19.95,0.00,202412
89747,"ADAPTADOR, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,29.88,3.22,26.66,0.00,202412
89748,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,41.65,7.51,34.14,0.00,202412
89749,"CURVA DE TRANSPOSIÇÃO, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,16.82,3.23,13.59,0.00,202412
89750,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,76.63,7.50,69.13,0.00,202412
89752,"LUVA SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,7.45,3.31,4.14,0.00,202412
89753,"LUVA SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,9.16,3.59,5.57,0.00,202412
89754,"LUVA DE CORRER, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,20.37,3.58,16.79,0.00,202412
89755,"LUVA, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,13.66,3.83,9.83,0.00,202412
89756,"LUVA DE CORRER, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,23.37,3.82,19.55,0.00,202412
89757,"UNIÃO, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,30.39,3.82,26.57,0.00,202412
89758,"CONECTOR, CPVC, SOLDÁVEL, DN 28MM X 1 , INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,37.22,3.67,33.55,0.00,202412
89759,"BUCHA DE REDUÇÃO, CPVC, SOLDÁVEL, DN 28MM X 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,11.58,3.52,8.06,0.00,202412
89760,"LUVA, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,22.05,4.49,17.56,0.00,202412
89761,"LUVA DE CORRER, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,31.22,4.49,26.73,0.00,202412
89762,"UNIÃO, CPVC, SOLDÁVEL, DN35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,44.33,4.48,39.85,0.00,202412
89763,"CONECTOR, CPVC, SOLDÁVEL, DN 35MM X 1 1/4 , INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,56.44,4.33,52.11,0.00,202412
89764,"BUCHA DE REDUÇÃO, CPVC, SOLDÁVEL, DN35MM X 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,37.45,4.14,33.31,0.00,202412
89765,"TE, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,17.00,6.49,10.51,0.00,202412
89767,"TÊ MISTURADOR, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,21.35,6.48,14.87,0.00,202412
89768,"TÊ, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.75,7.65,17.10,0.00,202412
89769,"TÊ, CPVC, SOLDÁVEL, DN35MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,55.80,9.01,46.79,0.00,202412
89770,"TUBO, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,46.69,0.95,45.74,0.00,202412
89771,"TUBO, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,62.31,1.12,61.19,0.00,202412
89772,"TUBO, CPVC, SOLDÁVEL, DN 54MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,CONEXOES,90.89,1.40,89.49,0.00,202412
89773,"TUBO, CPVC, SOLDÁVEL, DN 73MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,146.45,1.87,144.58,0.00,202412
89774,"LUVA SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,15.12,4.30,10.82,0.00,202412
89775,"TUBO, CPVC, SOLDÁVEL, DN 89MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,228.99,2.22,226.77,0.00,202412
89776,"LUVA DE CORRER, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.70,4.29,20.41,0.00,202412
89777,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,25.76,3.61,22.15,0.00,202412
89778,"LUVA SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,17.22,5.01,12.21,0.00,202412
89779,"LUVA DE CORRER, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,33.59,5.00,28.59,0.00,202412
89780,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.10,3.62,20.48,0.00,202412
89781,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,36.57,4.24,32.33,0.00,202412
89782,"TE, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 X 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.58,6.63,7.95,0.00,202412
89783,"JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.68,6.63,8.05,0.00,202412
89784,"TE, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,23.49,7.18,16.31,0.00,202412
89785,"JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,25.83,7.18,18.65,0.00,202412
89786,"TE, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,37.65,8.60,29.05,0.00,202412
89787,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,36.16,4.24,31.92,0.00,202412
89788,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 54MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,79.80,5.31,74.49,0.00,202412
89789,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 54MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,67.65,5.31,62.34,0.00,202412
89790,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 73MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,159.88,7.01,152.87,0.00,202412
89791,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 73MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,154.39,7.01,147.38,0.00,202412
89792,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 89MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,188.66,8.43,180.23,0.00,202412
89793,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 89MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,222.85,8.43,214.42,0.00,202412
89794,"LUVA, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,19.41,2.41,17.00,0.00,202412
89795,"JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,39.72,8.59,31.13,0.00,202412
89796,"TE, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,41.89,10.01,31.88,0.00,202412
89797,"JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,49.92,10.01,39.91,0.00,202412
89798,"TUBO PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,13.46,1.59,11.87,0.00,202412
89799,"TUBO PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,22.46,5.94,16.52,0.00,202412
89800,"TUBO PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,28.82,10.27,18.55,0.00,202412
89801,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,9.32,1.33,7.99,0.00,202412
89802,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,10.05,1.33,8.72,0.00,202412
89803,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,17.76,1.33,16.43,0.00,202412
89804,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,19.95,1.33,18.62,0.00,202412
89805,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,19.94,4.90,15.04,0.00,202412
89806,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,20.91,4.90,16.01,0.00,202412
89807,"CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,36.98,4.89,32.09,0.00,202412
89808,"CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,57.53,4.88,52.65,0.00,202412
89809,"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,27.84,8.46,19.38,0.00,202412
89810,"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,28.68,8.46,20.22,0.00,202412
